name,title,xpath,grid_name,parent_grid_name,type,widget,container,format,ignore_empty,ignore_autocalc_check,export_result,force_def_val,disabled,readonly,required,weight,allow_cyrillic,default_value,options,attributes,class,rows,minlength,maxlength,decimal_length,pattern,exclude_from_xml,extensions,max_size,tag
CAP1_R31_C8,Rînd. 31 col.8,dec/DataSet/Data/CAP1_R31_C8,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R70_C1,Rînd. 70 col.1,dec/DataSet/Data/CAP1_R70_C1,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R70_C2,Rînd. 70 col.2,dec/DataSet/Data/CAP1_R70_C2,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R70_C3,Rînd. 70 col.3,dec/DataSet/Data/CAP1_R70_C3,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R70_C4,Rînd. 70 col.4,dec/DataSet/Data/CAP1_R70_C4,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R70_C5,Rînd. 70 col.5,dec/DataSet/Data/CAP1_R70_C5,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R70_C6,Rînd. 70 col.6,dec/DataSet/Data/CAP1_R70_C6,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R70_C7,Rînd. 70 col.7,dec/DataSet/Data/CAP1_R70_C7,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R70_C8,Rînd. 70 col.8,dec/DataSet/Data/CAP1_R70_C8,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R80_C1,Rînd. 80 col.1,dec/DataSet/Data/CAP1_R80_C1,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R80_C2,Rînd. 80 col.2,dec/DataSet/Data/CAP1_R80_C2,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R80_C3,Rînd. 80 col.3,dec/DataSet/Data/CAP1_R80_C3,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R80_C4,Rînd. 80 col.4,dec/DataSet/Data/CAP1_R80_C4,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R80_C5,Rînd. 80 col.5,dec/DataSet/Data/CAP1_R80_C5,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R80_C6,Rînd. 80 col.6,dec/DataSet/Data/CAP1_R80_C6,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R80_C7,Rînd. 80 col.7,dec/DataSet/Data/CAP1_R80_C7,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R80_C8,Rînd. 80 col.8,dec/DataSet/Data/CAP1_R80_C8,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R81_C1,Rînd. 81 col.1,dec/DataSet/Data/CAP1_R81_C1,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R81_C2,Rînd. 81 col.2,dec/DataSet/Data/CAP1_R81_C2,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R81_C3,Rînd. 81 col.3,dec/DataSet/Data/CAP1_R81_C3,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R81_C4,Rînd. 81 col.4,dec/DataSet/Data/CAP1_R81_C4,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R81_C5,Rînd. 81 col.5,dec/DataSet/Data/CAP1_R81_C5,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R81_C6,Rînd. 81 col.6,dec/DataSet/Data/CAP1_R81_C6,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R81_C7,Rînd. 81 col.7,dec/DataSet/Data/CAP1_R81_C7,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R81_C8,Rînd. 81 col.8,dec/DataSet/Data/CAP1_R81_C8,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R82_C1,Rînd. 82 col.1,dec/DataSet/Data/CAP1_R82_C1,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R82_C2,Rînd. 82 col.2,dec/DataSet/Data/CAP1_R82_C2,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R82_C3,Rînd. 82 col.3,dec/DataSet/Data/CAP1_R82_C3,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R82_C4,Rînd. 82 col.4,dec/DataSet/Data/CAP1_R82_C4,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R82_C5,Rînd. 82 col.5,dec/DataSet/Data/CAP1_R82_C5,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R82_C6,Rînd. 82 col.6,dec/DataSet/Data/CAP1_R82_C6,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R82_C7,Rînd. 82 col.7,dec/DataSet/Data/CAP1_R82_C7,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R82_C8,Rînd. 82 col.8,dec/DataSet/Data/CAP1_R82_C8,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R83_C1,Rînd. 83 col.1,dec/DataSet/Data/CAP1_R83_C1,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R83_C2,Rînd. 83 col.2,dec/DataSet/Data/CAP1_R83_C2,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R83_C3,Rînd. 83 col.3,dec/DataSet/Data/CAP1_R83_C3,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R83_C4,Rînd. 83 col.4,dec/DataSet/Data/CAP1_R83_C4,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R83_C5,Rînd. 83 col.5,dec/DataSet/Data/CAP1_R83_C5,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R83_C6,Rînd. 83 col.6,dec/DataSet/Data/CAP1_R83_C6,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R83_C7,Rînd. 83 col.7,dec/DataSet/Data/CAP1_R83_C7,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R83_C8,Rînd. 83 col.8,dec/DataSet/Data/CAP1_R83_C8,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R84_C1,Rînd. 84 col.1,dec/DataSet/Data/CAP1_R84_C1,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R84_C2,Rînd. 84 col.2,dec/DataSet/Data/CAP1_R84_C2,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R84_C3,Rînd. 84 col.3,dec/DataSet/Data/CAP1_R84_C3,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R84_C4,Rînd. 84 col.4,dec/DataSet/Data/CAP1_R84_C4,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R84_C5,Rînd. 84 col.5,dec/DataSet/Data/CAP1_R84_C5,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R84_C6,Rînd. 84 col.6,dec/DataSet/Data/CAP1_R84_C6,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R84_C7,Rînd. 84 col.7,dec/DataSet/Data/CAP1_R84_C7,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R84_C8,Rînd. 84 col.8,dec/DataSet/Data/CAP1_R84_C8,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R84_C1,Rînd. 84 col.1,dec/DataSet/Data/CAP1_R84_C1,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R84_C2,Rînd. 84 col.2,dec/DataSet/Data/CAP1_R84_C2,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R84_C3,Rînd. 84 col.3,dec/DataSet/Data/CAP1_R84_C3,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R84_C4,Rînd. 84 col.4,dec/DataSet/Data/CAP1_R84_C4,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R84_C5,Rînd. 84 col.5,dec/DataSet/Data/CAP1_R84_C5,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R84_C6,Rînd. 84 col.6,dec/DataSet/Data/CAP1_R84_C6,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R84_C7,Rînd. 84 col.7,dec/DataSet/Data/CAP1_R84_C7,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R84_C8,Rînd. 84 col.8,dec/DataSet/Data/CAP1_R84_C8,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R85_C1,Rînd. 85 col.1,dec/DataSet/Data/CAP1_R85_C1,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R85_C2,Rînd. 85 col.2,dec/DataSet/Data/CAP1_R85_C2,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R85_C3,Rînd. 85 col.3,dec/DataSet/Data/CAP1_R85_C3,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R85_C4,Rînd. 85 col.4,dec/DataSet/Data/CAP1_R85_C4,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R85_C5,Rînd. 85 col.5,dec/DataSet/Data/CAP1_R85_C5,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R85_C6,Rînd. 85 col.6,dec/DataSet/Data/CAP1_R85_C6,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R85_C7,Rînd. 85 col.7,dec/DataSet/Data/CAP1_R85_C7,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R85_C8,Rînd. 85 col.8,dec/DataSet/Data/CAP1_R85_C8,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R86_C1,Rînd. 86 col.1,dec/DataSet/Data/CAP1_R86_C1,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R86_C2,Rînd. 86 col.2,dec/DataSet/Data/CAP1_R86_C2,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R86_C3,Rînd. 86 col.3,dec/DataSet/Data/CAP1_R86_C3,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R86_C4,Rînd. 86 col.4,dec/DataSet/Data/CAP1_R86_C4,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R86_C5,Rînd. 86 col.5,dec/DataSet/Data/CAP1_R86_C5,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R86_C6,Rînd. 86 col.6,dec/DataSet/Data/CAP1_R86_C6,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R86_C7,Rînd. 86 col.7,dec/DataSet/Data/CAP1_R86_C7,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R86_C8,Rînd. 86 col.8,dec/DataSet/Data/CAP1_R86_C8,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R87_C1,Rînd. 87 col.1,dec/DataSet/Data/CAP1_R87_C1,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R87_C2,Rînd. 87 col.2,dec/DataSet/Data/CAP1_R87_C2,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R87_C3,Rînd. 87 col.3,dec/DataSet/Data/CAP1_R87_C3,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R87_C4,Rînd. 87 col.4,dec/DataSet/Data/CAP1_R87_C4,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R87_C5,Rînd. 87 col.5,dec/DataSet/Data/CAP1_R87_C5,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R87_C6,Rînd. 87 col.6,dec/DataSet/Data/CAP1_R87_C6,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R87_C7,Rînd. 87 col.7,dec/DataSet/Data/CAP1_R87_C7,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R87_C8,Rînd. 87 col.8,dec/DataSet/Data/CAP1_R87_C8,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R88_C1,Rînd. 88 col.1,dec/DataSet/Data/CAP1_R88_C1,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R88_C2,Rînd. 88 col.2,dec/DataSet/Data/CAP1_R88_C2,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R88_C3,Rînd. 88 col.3,dec/DataSet/Data/CAP1_R88_C3,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R88_C4,Rînd. 88 col.4,dec/DataSet/Data/CAP1_R88_C4,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R88_C5,Rînd. 88 col.5,dec/DataSet/Data/CAP1_R88_C5,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R88_C6,Rînd. 88 col.6,dec/DataSet/Data/CAP1_R88_C6,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R88_C7,Rînd. 88 col.7,dec/DataSet/Data/CAP1_R88_C7,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R88_C8,Rînd. 88 col.8,dec/DataSet/Data/CAP1_R88_C8,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R89_C1,Rînd. 89 col.1,dec/DataSet/Data/CAP1_R89_C1,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R89_C2,Rînd. 89 col.2,dec/DataSet/Data/CAP1_R89_C2,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R89_C3,Rînd. 89 col.3,dec/DataSet/Data/CAP1_R89_C3,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R89_C4,Rînd. 89 col.4,dec/DataSet/Data/CAP1_R89_C4,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R89_C5,Rînd. 89 col.5,dec/DataSet/Data/CAP1_R89_C5,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R89_C6,Rînd. 89 col.6,dec/DataSet/Data/CAP1_R89_C6,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R89_C7,Rînd. 89 col.7,dec/DataSet/Data/CAP1_R89_C7,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R89_C8,Rînd. 89 col.8,dec/DataSet/Data/CAP1_R89_C8,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R90_C1,Rînd. 90 col.1,dec/DataSet/Data/CAP1_R90_C1,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R90_C2,Rînd. 90 col.2,dec/DataSet/Data/CAP1_R90_C2,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R90_C3,Rînd. 90 col.3,dec/DataSet/Data/CAP1_R90_C3,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R90_C4,Rînd. 90 col.4,dec/DataSet/Data/CAP1_R90_C4,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R90_C5,Rînd. 90 col.5,dec/DataSet/Data/CAP1_R90_C5,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R90_C6,Rînd. 90 col.6,dec/DataSet/Data/CAP1_R90_C6,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R90_C7,Rînd. 90 col.7,dec/DataSet/Data/CAP1_R90_C7,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R90_C8,Rînd. 90 col.8,dec/DataSet/Data/CAP1_R90_C8,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R91_C1,Rînd. 91 col.1,dec/DataSet/Data/CAP1_R91_C1,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R91_C2,Rînd. 91 col.2,dec/DataSet/Data/CAP1_R91_C2,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R91_C3,Rînd. 91 col.3,dec/DataSet/Data/CAP1_R91_C3,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R91_C4,Rînd. 91 col.4,dec/DataSet/Data/CAP1_R91_C4,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R91_C5,Rînd. 91 col.5,dec/DataSet/Data/CAP1_R91_C5,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R91_C6,Rînd. 91 col.6,dec/DataSet/Data/CAP1_R91_C6,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R91_C7,Rînd. 91 col.7,dec/DataSet/Data/CAP1_R91_C7,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R91_C8,Rînd. 91 col.8,dec/DataSet/Data/CAP1_R91_C8,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R92_C1,Rînd. 92 col.1,dec/DataSet/Data/CAP1_R92_C1,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R92_C2,Rînd. 92 col.2,dec/DataSet/Data/CAP1_R92_C2,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R92_C3,Rînd. 92 col.3,dec/DataSet/Data/CAP1_R92_C3,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R92_C4,Rînd. 92 col.4,dec/DataSet/Data/CAP1_R92_C4,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R92_C5,Rînd. 92 col.5,dec/DataSet/Data/CAP1_R92_C5,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R92_C6,Rînd. 92 col.6,dec/DataSet/Data/CAP1_R92_C6,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R92_C7,Rînd. 92 col.7,dec/DataSet/Data/CAP1_R92_C7,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R92_C8,Rînd. 92 col.8,dec/DataSet/Data/CAP1_R92_C8,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R100_C1,Rînd. 100 col.1,dec/DataSet/Data/CAP1_R100_C1,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R100_C2,Rînd. 100 col.2,dec/DataSet/Data/CAP1_R100_C2,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R100_C3,Rînd. 100 col.3,dec/DataSet/Data/CAP1_R100_C3,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R100_C4,Rînd. 100 col.4,dec/DataSet/Data/CAP1_R100_C4,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R100_C5,Rînd. 100 col.5,dec/DataSet/Data/CAP1_R100_C5,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R100_C6,Rînd. 100 col.6,dec/DataSet/Data/CAP1_R100_C6,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R100_C7,Rînd. 100 col.7,dec/DataSet/Data/CAP1_R100_C7,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R100_C8,Rînd. 100 col.8,dec/DataSet/Data/CAP1_R100_C8,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R110_C1,Rînd. 110 col.1,dec/DataSet/Data/CAP1_R110_C1,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R110_C2,Rînd. 110 col.2,dec/DataSet/Data/CAP1_R110_C2,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R110_C3,Rînd. 110 col.3,dec/DataSet/Data/CAP1_R110_C3,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R110_C4,Rînd. 110 col.4,dec/DataSet/Data/CAP1_R110_C4,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R110_C5,Rînd. 110 col.5,dec/DataSet/Data/CAP1_R110_C5,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R110_C6,Rînd. 110 col.6,dec/DataSet/Data/CAP1_R110_C6,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R110_C7,Rînd. 110 col.7,dec/DataSet/Data/CAP1_R110_C7,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R110_C8,Rînd. 110 col.8,dec/DataSet/Data/CAP1_R110_C8,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R111_C1,Rînd. 111 col.1,dec/DataSet/Data/CAP1_R111_C1,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R111_C2,Rînd. 111 col.2,dec/DataSet/Data/CAP1_R111_C2,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R111_C3,Rînd. 111 col.3,dec/DataSet/Data/CAP1_R111_C3,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R111_C4,Rînd. 111 col.4,dec/DataSet/Data/CAP1_R111_C4,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R111_C5,Rînd. 111 col.5,dec/DataSet/Data/CAP1_R111_C5,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R111_C6,Rînd. 111 col.6,dec/DataSet/Data/CAP1_R111_C6,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R111_C7,Rînd. 111 col.7,dec/DataSet/Data/CAP1_R111_C7,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
CAP1_R111_C8,Rînd. 111 col.8,dec/DataSet/Data/CAP1_R111_C8,,,numeric,textfield,,,0,0,0,0,0,0,0,12,0,,,,table number,0,0,15,0,,0,,,
